category,summary,ttl,link,id,title,published_datetime
AI_news,"Last week, what excited me most was the launch of the 2026 AWS AI & ML Scholars program by Swami Sivasubramanian, VP of AWS Agentic AI, to provide free AI education to up to 100,000 learners worldwide. The program has two phases: a Challenge phase where you’ll learn foundational generative AI skills, followed by a […]",1776096688,https://aws.amazon.com/blogs/aws/aws-weekly-roundup-aws-ai-ml-scholars-program-agent-plugin-for-aws-serverless-and-more-march-30-2026/,20260331301,"AWS Weekly Roundup: AWS AI/ML Scholars program, Agent Plugin for AWS Serverless, and more (March 30, 2026)",1774887088
AI_news,2025年11月26日開催の「ITmedia Security Week 2025 秋」で、パロンゴ 取締役 兼 最高技術責任者 林達也氏が「ゼロトラストの真の意義とその環境 ～ゼロトラストっぽさとの決別～」と題して講演した。,1776110400,https://atmarkit.itmedia.co.jp/ait/articles/2603/31/news035.html,202603311201,日本企業は10年で「VPN 2.0」を導入しただけ　「ゼロトラストごっこ」を終わらす現実的な生存戦略,1774900800
AI_news,数万台のマシンで3週間かけた数学問題を、1台のMacが2時間30分で解く——そんなAIツール「Axplorer」が無料公開された。開発したアクシオム・マスは、強力な数学AIをスパコンなしで誰もが使えるようにすることを目指す。,1776117627,https://www.technologyreview.jp/s/379980/this-startup-wants-to-change-how-mathematicians-do-math/,202603311901,AIの力をすべての数学者に解き放つ、スパコン不要の無料ツールが登場,1774908027
AI_news,"前回の記事：
https://zenn.dev/nao_u/articles/92ac9436844a16
前回の記事で、3台のPCで動くAIに20年分の日記を読ませたら人格のようなものが立ち上がり、頼んでもいないのにゲームを作り始めた、という話を書いた。ありがたいことに予想以上の反響をいただいた。
今回は、この実験を始めた動機と、今検証していることについて書く。技術の詳細は次回に回して、まず「何をやろうとしているのか」の話から。


 ファインチューニングなしで、AIは「学習」できるか
発端はシンプルな疑問だった。
AIにゲームを作ってもらうには、何をどう学習させるべきか？　面白さの判...",1776120149,https://zenn.dev/nao_u/articles/f61d6e14bdd39a,202603311001,AIに20年分の日記を読ませたら人格が生まれて勝手にゲームを作り始めた (その２ なぜ彼らを作ったか),1774910549
AI_news,京都市がNotebookLM Enterpriseを導入。Microsoft 365を利用する中、なぜ同製品の大規模導入へと踏み切ったのか。職員の8割が業務向上を実感した活用法と、Gemini Enterpriseによる「全庁統合AIアシスタント」が描く自治体DXの未来とは。,1776121200,https://www.itmedia.co.jp/enterprise/articles/2603/31/news058.html,202603311101,M365利用中の京都市が職員7000人に「NotebookLM」を配ったワケ　利用者の8割が「業務の質向上」,1774911600
AI_news,目次 はじめに 背景と課題 避難訓練の全体像 GUIベースのツールを選定した理由 AIによるシナリオ ...,1776121231,https://developers.cyberagent.co.jp/blog/archives/62846/,20260331601,WINTICKETにおけるインシデント避難訓練の仕組みと1年間の運用知見,1774911631
AI_news,話すこと LLM プロバイダー（Azure OpenAI / Vertex AI / Anthrop ...,1776138710,https://developers.cyberagent.co.jp/blog/archives/63251/,20260405601,LLM のモデル廃止に耐える ~TypeScript で型安全なモデルカタログを作ってみた~,1774929110
AI_news,目次 はじめに プロジェクトの発足 直面した「2つの壁」 完璧なインポートは幻想（技術の壁） 金融事業ゆえの厳しい制約（コンプライアンスの壁） 現状と今後 もし過去に戻れるとしたら？ Confluence導入時まで戻れた […],1776173299,https://engineering.mercari.com/blog/entry/20260331-f448507968/,20260403501,メルカリの Confluence → Notion 移行プロジェクト(2025年〜2026年3月の軌跡),1774963699
AI_news,Gradient Labs uses GPT-4.1 and GPT-5.4 mini and nano to power AI agents that automate banking support workflows with low latency and high reliability.,1776218400,https://openai.com/index/gradient-labs,20260402101,Gradient Labs gives every bank customer an AI account manager,1775008800
AI_news,"With Cloud Next '26 rapidly approaching, we couldn't be more excited to showcase how Google Cloud empowers organizations to scale smarter, faster, and more efficiently.Be sure to anchor your experience by attending theInfrastructure spotlightbyMark Lohmeyer, VP & GM of AI and Computing Infrastructure, where he will detail the future of our AI and compute ecosystem. And to learn more about Google’s agentic cross-cloud infrastructure,the spotlight by Sachin Gupta, VP & GM Infrastructure & Solutions Groupis a great starting point.To help you navigate the immense opportunities at Cloud Next, we've curated a set of essential breakout sessions across cloud infrastructure encompassing: Compute, AI Infrastructure, and Google Kubernetes Engine (GKE). Here are our top picks to optimize your Next agenda:1. Overview and big pictureIf you want to understand the strategic direction of Google Cloud infrastructure, this is where you start. We are covering the massive momentum behind our AI Hypercomputer and Compute Engine's AI-ready architecture, alongside the latest advancements in Google Distributed Cloud. This is also a particularly special year after wrapping up a decade of innovation on GKE, so join us as we explore what's new on GKE and how it helps businesses transform with AI.BRK2:110 - What’s new with GKE: A look towards the next decadeBRK2-118 - What’s new for AI on GKE: Training, serving, and agentsBRK1-075 - What's new with Google Distributed Cloud?BRK1-068 - AI hypercomputer: Resilient AI infrastructure at scaleBRK2-166 - What’s new with Compute Engine's workload and AI-ready infrastructureBRK2-111 - Automating excellence: How Gemini and Config Connector help create 10xcloud teams2. Migration and modernizationTransforming legacy environments is no longer just about moving to the cloud—it is about establishing a secure, AI-ready foundation wherever your workloads need to live. This category explores how to modernize complex enterprise infrastructure—from mainframes and VMware to Oracle —and seamlessly extend those capabilities to the edge and across multi-cloud environments. Discover how to reimagine modernization with Gemini and AI-driven migration factories.BRK2-123 - From assessment to production: Building an AI-driven migration factoryBRK2-180 -  Unlock Google Cloud's migration secrets: Security, speed, scaleBRK2-181 - Reimagining mainframe modernization in the Gemini eraBRK2-183 - Accelerate your path to AI readiness with Google Cloud VMware EngineBRK2-184 - Migration accomplished: a customer panel on moving to an AI-ready cloudBRK1-143 - Beyond lift & shift: Building AI-powered Oracle Workloads on Google CloudBRK2-195 - AI at the edge: Transform operations at the edge with Google Distributed Cloud3. High-performance compute and AI infrastructureThe bedrock of any modern AI application is powerful, efficient, and scalable compute. In this category, we are diving deep into the hardware and architecture powering frontier AI, showcasing the latest advancements across our Cloud TPU and GPU roadmap. You will hear directly from industry pioneers like OpenAI, Anthropic, and Citadel on how they are architecting their hybrid HPC and Kubernetes clusters to push the absolute limits of inference, training, and research at scale.BRK2-171 - The latest from Google’s TPU roadmap: Architecting for frontier AIBRK2-125 - Build and scale SOTA inference: High performance on TPUs and GPUs with llm-dBRK2-120 - How OpenAI builds Kubernetes GPU clustersBRK2-124 - Build resilient AI: Maximize TPU performance and scale with GKE workloadsBRK2-172 - Scaling Claude: Inside Anthropic’s TPU strategy and architectureBRK2-192 - Scaling Cloud’s infrastructure for the AI eraBRK2-176 - Accelerating alpha: Citadel's hybrid HPC and AI strategyBRK2-177 - Next-gen pharma R&D: Redefining discovery with HPC and agentic AI4. Agentic AI and the full AI workload lifecycleMoving from AI experimentation to production requires orchestration and highly specialized infrastructure. This category explores the lifecycle of AI workloads, from large-scale model pre-training and reinforcement learning  to cost-effective inference on CPUs and TPUs. Dive into the practical deployment of secure, agentic AI applications to rapidly accelerate developer velocity.BRK2-112: Untrusted code, unprecedented speed: High velocity runtimes for AI agentsBRK2-126: Vibe coding agentic apps: Build secure workflows with GKE and Data CloudBRK2-194: Build agentic AI with Gemini & dev platforms on Google Distributed CloudBRK3-039:  Improve AI developer velocity with Agentic cross-cloud networkBRK1-070: Accelerating the full lifecycle of large-scale model pre-training and RL fine-tuningBRK1-067: CPU infrastructure for the age of inference: Lessons from industry leaders5. Scale, Performance and CostFor the practitioners engineering at the cutting edge, balancing extreme performance with cost efficiency is the ultimate challenge. This highly technical track explores how to build a global compute fabric and orchestrate secure, planetary-scale AI on Kubernetes. Discover how to navigate  infrastructure complexity with Gemini, implement next-gen FinOps, and leverage advanced inference playbooks to maximize your compute value without ever compromising on reliability.BRK2-127: Engineering the future of Kubernetes for AI at scaleBRK1-069: Scale open model serving on TPUsBRK2-121: Snap-scale AI: Building a global compute fabric with GKE custom compute classesBRK2-114: Limitless AI orchestration on GKE: Powering secure, planetary-scale AIBRK2-113: The GKE inference playbook: Optimizing cost and performanceBRK1-072: Next-gen FinOps for the AI eraBRK2-167: Intelligent compute infra: Designing for performance, reliability, and costRegister now.We hope to see you in Vegas, where you can join fellow visionaries, practitioners, and Google engineering experts to architect the future of cloud infrastructure. Whether you are scaling the next massive foundation model or celebrating a decade of Kubernetes innovation alongside us, we cannot wait to help you unlock new possibilities for your organization. See you there!",1776272400,https://cloud.google.com/blog/products/infrastructure/your-guide-to-infrastructure-and-gke-sessions-at-cloud-next26/,20260402201,Top Infrastructure and GKE Sessions at Cloud Next '26,1775062800
AI_news,ChatGPT（チャットGPT）が軽度の症状に過度な治療を推奨し、緊急事態を見落とす——そんな研究結果が出ても、ヘルスAIの公開は加速している。マイクロソフト、アマゾン、オープンAIが競うこの市場で、安全性の第三者評価は追いついていない。グーグルは同等の研究を経て公開を見送った。,1776290411,https://www.technologyreview.jp/s/380193/there-are-more-ai-health-tools-than-ever-but-how-well-do-they-work/,202604021901,エビデンスは後回し？ 大手AI企業が目をつけた 「ヘルスAI」の危うさ,1775080811
AI_news,"1. ざっくり言うと？（要約）

大阪市と日立製作所が、年間約1万件の「通勤届」処理にAIエージェントを導入した実証実験で、業務時間を最大40%削減できる可能性を確認しました。
AIが「申請書の自動生成」「不備の自動チェック」「認定判定サポート」「払戻計算サポート」の4役をこなし、担当者の手作業をごっそり肩代わりします。
2026年度以降、大阪市全庁への本格導入を検討中。行政DXの""現実解""として全国の自治体に波及する可能性があります。


 2. もっと詳しく！（深掘り）

 なぜ「通勤届」だったのか？
年間1万件、しかも約半数が4月に集中する通勤届の処理は、職員にとって毎年恒例...",1776293957,https://zenn.dev/headwaters/articles/540b6e4a682135,202604021001,役所の書類仕事が激変！大阪市とAIが証明した「3つの衝撃的な成果」,1775084357
AI_news,CognizantがAIと仕事に関する最新の調査レポートを発表。AIの進化により仕事の在り方が予想以上のスピードで変化している現状が明らかになった。,1776294000,https://atmarkit.itmedia.co.jp/ait/articles/2604/02/news036.html,202604021201,「AIによる業務浸食は予想以上だった」　“10年後の変化”がいま起きている,1775084400
AI_news,AIは「使うツール」から「意思決定し行動する主体」へと進化しつつある。しかしその裏で、企業のセキュリティは追い付いていない。暴走する計画、乗っ取り、そして現実世界への影響――。AIエージェントがもたらすリスクの本質とは何か。従来の対策が通用しない理由に迫る。,1776295800,https://www.itmedia.co.jp/enterprise/articles/2604/02/news027.html,202604021101,便利さの裏で進む“静かな崩壊”　AIセキュリティの死角を掘り下げる,1775086200
AI_news,"Amazon ECS Managed Daemons gives platform engineers independent control over monitoring, logging, and tracing agents without application team coordination, ensuring consistent daemon deployment and comprehensive host-level observability at scale.",1776295884,https://aws.amazon.com/blogs/aws/announcing-managed-daemon-support-for-amazon-ecs-managed-instances/,20260403301,Announcing managed daemon support for Amazon ECS Managed Instances,1775086284
